hr,min,sec,ax,ay,az,gx,gy,gz,temp
1,3,0,-0.370392,-0.111752,0.939400,39.060001,-12.880000,14.280000,26.54
1,3,0,-0.355752,-0.075152,0.923784,17.780001,-26.879999,0.840000,26.52
1,3,0,-0.328424,-0.180560,0.898896,9.590000,-31.709999,-1.400000,26.52
1,3,1,-0.305000,-0.143472,0.927688,9.170000,-24.430000,-1.680000,26.52
1,3,1,-0.319152,-0.154696,0.910608,8.470000,-6.090000,7.770000,26.53
1,3,1,-0.321592,-0.161528,0.896456,3.220000,-15.540000,2.870000,26.50
1,3,1,-0.327936,-0.129808,0.900848,-12.740000,-23.240000,-4.970000,26.54
1,3,1,-0.313784,-0.164944,0.891088,-22.959999,-28.840000,-9.170000,26.54
1,3,1,-0.257176,-0.238144,0.912072,-11.970000,-16.100000,-9.310000,26.54
1,3,1,-0.247416,-0.173728,0.935008,-14.630000,-7.350000,-7.700000,26.55
1,3,1,-0.247416,-0.218136,0.957944,-8.190000,7.070000,-1.470000,26.51
1,3,1,-0.304024,-0.188368,0.961360,0.840000,7.840000,-0.980000,26.48
1,3,1,-0.288896,-0.147864,0.982832,-0.140000,-2.450000,-0.210000,26.51
1,3,1,-0.272792,-0.144448,0.965264,-2.730000,-4.900000,-1.330000,26.52
1,3,1,-0.255712,-0.156648,0.954040,-3.010000,-6.370000,-2.660000,26.52
1,3,1,-0.260592,-0.179096,0.944768,-0.630000,-4.550000,-2.660000,26.52
1,3,1,-0.271816,-0.181048,0.955504,3.150000,1.820000,-0.490000,26.52
1,3,1,-0.294752,-0.189344,0.941840,-8.610000,-9.520000,-4.900000,26.53
1,3,1,-0.276208,-0.179096,0.947696,13.020000,9.940000,4.340000,26.50
1,3,1,-0.287920,-0.115168,0.972584,0.490000,5.320000,0.490000,26.55
1,3,1,-0.281576,-0.135176,0.962336,-4.410000,-0.560000,-0.280000,26.53
1,3,1,-0.289384,-0.165920,0.960872,-2.170000,-2.940000,-1.470000,26.49
1,3,1,-0.313784,-0.170312,0.963800,-0.140000,-4.270000,-0.070000,26.49
1,3,1,-0.316712,-0.184952,0.951112,6.090000,-2.940000,1.890000,26.55
1,3,1,-0.305976,-0.167384,0.946720,6.580000,1.540000,3.150000,26.51
1,3,1,-0.299632,-0.189832,0.939888,7.770000,5.740000,5.040000,26.51
1,3,1,-0.307928,-0.149328,0.953064,0.140000,-1.260000,0.560000,26.51
1,3,1,-0.318176,-0.145912,0.957456,-4.200000,-6.510000,-1.120000,26.51
1,3,1,-0.311832,-0.164944,0.956968,-4.550000,-9.170000,-1.540000,26.52
1,3,1,-0.312808,-0.169824,0.945256,-4.550000,-9.380000,-1.330000,26.54
1,3,1,-0.308904,-0.171776,0.946720,-5.950000,-8.330000,-0.910000,26.54
1,3,1,-0.289872,-0.184464,0.937936,-3.290000,-3.990000,0.140000,26.53
1,3,1,-0.270352,-0.184952,0.949160,-0.210000,0.210000,0.490000,26.46
1,3,1,-0.310856,-0.158600,0.961360,-2.310000,-4.550000,-2.730000,26.46
1,3,1,-0.315736,-0.158600,0.961848,-3.220000,-9.520000,-3.780000,26.51
1,3,1,-0.307928,-0.160552,0.961360,-5.250000,-12.180000,-3.360000,26.51
1,3,1,-0.299632,-0.168848,0.952576,-5.810000,-11.620000,-2.870000,26.54
1,3,1,-0.298168,-0.182024,0.946720,-2.100000,-8.330000,-0.630000,26.54
1,3,1,-0.272304,-0.196176,0.946232,3.570000,-3.430000,1.120000,26.54
1,3,1,-0.259128,-0.184952,0.942816,5.810000,1.610000,1.820000,26.56
1,3,1,-0.313296,-0.164944,0.952576,0.140000,-2.520000,-1.750000,26.57
1,3,1,-0.313784,-0.164944,0.950624,-1.680000,-7.140000,-2.100000,26.58
1,3,1,-0.299144,-0.183976,0.948184,0.490000,-6.370000,-1.470000,26.55
1,3,1,-0.295728,-0.162016,0.966240,0.000000,-0.630000,0.770000,26.55
1,3,1,-0.281088,-0.184952,0.957944,1.960000,2.100000,4.340000,26.50
1,3,1,-0.267424,-0.196664,0.947696,7.770000,5.670000,3.990000,26.51
1,3,1,-0.257176,-0.178120,0.956968,13.300000,10.570000,3.780000,26.51
1,3,1,-0.279136,-0.145912,0.956968,10.710000,10.850000,3.990000,26.52
1,3,1,-0.330376,-0.140056,0.953064,0.420000,-4.340000,0.000000,26.49
1,3,1,-0.314272,-0.140544,0.949160,-4.970000,-8.470000,-1.470000,26.53
1,3,1,-0.295240,-0.155184,0.958432,-8.400000,-8.260000,-1.120000,26.52
1,3,1,-0.292800,-0.166896,0.958432,-6.720000,-7.280000,-0.350000,26.52
1,3,1,-0.276696,-0.192760,0.957456,-0.140000,-3.150000,0.980000,26.52
1,3,1,-0.276208,-0.167872,0.956968,-1.540000,-0.350000,-0.490000,26.53
1,3,1,-0.281576,-0.202032,0.949648,3.710000,1.960000,1.610000,26.53
1,3,2,-0.326472,-0.159576,0.941352,1.820000,-2.450000,0.350000,26.51
1,3,2,-0.308904,-0.167872,0.946232,-1.960000,-2.310000,0.630000,26.51
1,3,2,-0.304512,-0.167872,0.953064,-2.660000,-2.450000,0.000000,26.50
1,3,2,-0.292312,-0.165920,0.958920,-3.080000,-3.150000,0.000000,26.50
1,3,2,-0.281088,-0.150792,0.961848,-3.640000,-4.060000,-0.210000,26.50
1,3,2,-0.271816,-0.161040,0.954040,-1.400000,-3.570000,-0.350000,26.51
1,3,2,-0.273768,-0.155672,0.954040,-1.120000,-3.080000,-0.280000,26.56
1,3,2,-0.309392,-0.163480,0.953552,-4.550000,-5.250000,0.490000,26.48
1,3,2,-0.298168,-0.164456,0.948184,-5.180000,-7.000000,0.210000,26.55
1,3,2,-0.289384,-0.162504,0.941840,-7.350000,-8.260000,-0.490000,26.55
1,3,2,-0.275720,-0.182512,0.943304,-5.600000,-7.210000,-0.840000,26.55
1,3,2,-0.266936,-0.206424,0.943304,-0.980000,-2.380000,-0.490000,26.55
1,3,2,-0.288408,-0.159576,0.960384,-1.260000,-3.780000,-0.210000,26.51
1,3,2,-0.273280,-0.196176,0.924760,3.920000,-0.490000,0.840000,26.52
1,3,2,-0.308416,-0.161040,0.961848,3.710000,2.870000,1.610000,26.49
1,3,2,-0.299632,-0.164456,0.960384,2.380000,-0.140000,1.680000,26.53
1,3,2,-0.294752,-0.153232,0.958432,0.420000,-2.030000,-0.070000,26.50
1,3,2,-0.286944,-0.159088,0.963312,-3.430000,-4.970000,-1.120000,26.50
1,3,2,-0.289384,-0.163968,0.960384,-3.780000,-5.740000,-1.330000,26.53
1,3,2,-0.294264,-0.171288,0.963312,-3.990000,-6.440000,-1.190000,26.51
1,3,2,-0.296704,-0.171776,0.948672,-2.310000,-6.020000,0.280000,26.52
1,3,2,-0.279624,-0.174704,0.952576,-1.820000,-0.560000,-0.210000,26.53
1,3,2,-0.293288,-0.172264,0.960384,-2.450000,-0.840000,0.070000,26.53
1,3,2,-0.296216,-0.175680,0.955504,-1.330000,-2.660000,0.210000,26.53
1,3,2,-0.293288,-0.168848,0.952576,-3.290000,-4.270000,-1.050000,26.52
1,3,2,-0.296216,-0.175192,0.953552,-4.480000,-5.950000,-1.470000,26.52
1,3,2,-0.297680,-0.178608,0.954528,-4.620000,-6.650000,-0.840000,26.52
1,3,2,-0.287432,-0.196664,0.938912,0.350000,-4.200000,0.910000,26.50
1,3,2,-0.272792,-0.173728,0.955016,3.290000,0.070000,3.570000,26.48
1,3,2,-0.271328,-0.182512,0.952576,0.210000,-0.980000,1.190000,26.52
1,3,2,-0.271328,-0.167384,0.954040,-0.280000,-1.960000,0.560000,26.49
1,3,2,-0.267424,-0.169824,0.960872,-0.280000,-1.960000,0.210000,26.49
1,3,2,-0.279136,-0.185440,0.954528,0.840000,-1.890000,-0.070000,26.49
1,3,2,-0.296704,-0.180560,0.955992,0.840000,-2.310000,0.140000,26.49
1,3,2,-0.305976,-0.183488,0.955016,0.560000,-3.150000,0.630000,26.49
1,3,2,-0.298168,-0.180072,0.954040,-0.350000,-3.360000,0.630000,26.52
1,3,2,-0.264984,-0.174216,0.948184,3.850000,1.680000,0.910000,26.53
1,3,2,-0.258640,-0.178120,0.962824,4.480000,4.410000,1.960000,26.53
1,3,2,-0.286456,-0.174216,0.956480,4.480000,3.990000,1.470000,26.55
1,3,2,-0.306952,-0.174216,0.952576,2.030000,-1.050000,0.210000,26.48
1,3,2,-0.300608,-0.168360,0.953064,-1.400000,-4.550000,-0.910000,26.48
1,3,2,-0.289872,-0.167384,0.960384,-3.500000,-5.320000,-1.260000,26.50
1,3,2,-0.287920,-0.178120,0.963800,-2.520000,-3.850000,0.420000,26.48
1,3,2,-0.270840,-0.165432,0.949160,1.820000,-0.560000,0.630000,26.55
1,3,2,-0.280112,-0.171776,0.949648,-0.350000,-1.540000,0.140000,26.52
1,3,2,-0.288896,-0.171288,0.955992,-2.030000,-3.150000,-0.700000,26.52
1,3,2,-0.293776,-0.179096,0.963312,-2.450000,-4.130000,-0.280000,26.54
1,3,3,-0.298168,-0.182024,0.959896,-2.030000,-5.390000,0.140000,26.54
1,3,3,-0.287432,-0.185928,0.951112,-1.960000,-5.180000,0.420000,26.49
1,3,3,-0.278160,-0.191784,0.953064,-0.490000,-3.570000,0.560000,26.49
1,3,3,-0.278648,-0.174704,0.948672,-0.560000,0.000000,-0.140000,26.50
1,3,3,-0.284016,-0.180560,0.951600,0.140000,-0.910000,0.000000,26.52
1,3,3,-0.291824,-0.172264,0.954040,-0.700000,-2.450000,-0.280000,26.50
1,3,3,-0.285480,-0.178120,0.959896,-0.980000,-2.660000,-0.070000,26.50
1,3,3,-0.282064,-0.183488,0.961360,-0.420000,-2.590000,0.280000,26.54
1,3,3,-0.281576,-0.183976,0.961848,-0.630000,-2.380000,0.700000,26.50
1,3,3,-0.283528,-0.192272,0.943304,1.890000,-2.030000,0.490000,26.54
1,3,3,-0.280112,-0.183488,0.957456,1.890000,-0.140000,1.330000,26.53
1,3,3,-0.278160,-0.168360,0.958432,0.770000,-0.910000,1.400000,26.51
1,3,3,-0.272792,-0.176168,0.953552,0.910000,-1.820000,0.980000,26.54
1,3,3,-0.270352,-0.179584,0.946720,-0.140000,-2.730000,-0.630000,26.51
1,3,3,-0.271816,-0.181536,0.946720,-0.420000,-2.870000,-1.190000,26.51
1,3,3,-0.290848,-0.176168,0.960872,-0.910000,-2.870000,0.560000,26.50
1,3,3,-0.279624,-0.185928,0.950624,-3.850000,-3.010000,-0.140000,26.47
1,3,3,-0.285968,-0.189344,0.943792,-2.730000,-3.010000,-0.350000,26.52
1,3,3,-0.279624,-0.184464,0.961360,4.830000,2.660000,2.800000,26.52
1,3,3,-0.287432,-0.176656,0.956480,2.870000,1.330000,2.030000,26.52
1,3,3,-0.289384,-0.181048,0.954040,1.400000,-1.750000,0.840000,26.54
1,3,3,-0.288408,-0.175680,0.955992,-0.980000,-3.850000,-0.280000,26.50
1,3,3,-0.279136,-0.177144,0.958432,-1.680000,-4.550000,0.000000,26.50
1,3,3,-0.274744,-0.173728,0.956968,-2.660000,-3.570000,0.490000,26.51
1,3,3,-0.271328,-0.180072,0.956968,-2.520000,-2.870000,0.630000,26.45
1,3,3,-0.295240,-0.195688,0.950136,3.080000,-1.610000,1.260000,26.47
1,3,3,-0.291824,-0.185440,0.954528,2.100000,-1.470000,1.610000,26.53
1,3,3,-0.271816,-0.185928,0.947208,1.540000,-0.770000,1.750000,26.53
1,3,3,-0.273768,-0.177144,0.948672,0.000000,-1.190000,-0.210000,26.48
1,3,3,-0.286456,-0.183488,0.958432,-1.820000,-2.660000,-0.490000,26.48
1,3,3,-0.293288,-0.184464,0.960384,-1.400000,-4.060000,-0.350000,26.48
1,3,3,-0.284504,-0.179096,0.962824,-2.100000,-3.850000,0.140000,26.49
1,3,3,-0.266448,-0.199592,0.945256,2.660000,-1.120000,1.050000,26.48
1,3,3,-0.270352,-0.176656,0.958920,1.050000,-0.280000,0.630000,26.51
1,3,3,-0.294264,-0.192760,0.964776,2.240000,-0.910000,1.470000,26.51
1,3,3,-0.307440,-0.186904,0.964288,3.010000,-2.730000,2.170000,26.52
1,3,3,-0.284016,-0.186904,0.956480,2.940000,-2.520000,2.940000,26.51
1,3,3,-0.261568,-0.183000,0.952088,2.940000,-1.120000,2.660000,26.51
1,3,3,-0.254736,-0.166408,0.949160,0.280000,-0.840000,1.960000,26.54
1,3,3,-0.276208,-0.184464,0.953552,-2.030000,-6.720000,-1.330000,26.53
1,3,3,-0.276208,-0.196176,0.944768,1.330000,-4.970000,-0.490000,26.52
1,3,3,-0.276696,-0.190808,0.956968,2.800000,-0.350000,1.540000,26.51
1,3,3,-0.284016,-0.194224,0.949160,2.030000,1.050000,2.450000,26.51
1,3,3,-0.290360,-0.184464,0.948672,1.120000,-0.140000,0.980000,26.54
1,3,3,-0.292312,-0.185928,0.952088,-1.190000,-2.380000,0.140000,26.56
1,3,3,-0.284016,-0.182024,0.956480,-1.190000,-2.730000,0.490000,26.56
1,3,3,-0.271328,-0.175680,0.961848,-2.100000,-1.960000,0.210000,26.55
1,3,3,-0.284992,-0.193248,0.950624,-2.520000,-3.780000,0.770000,26.48
1,3,3,-0.295240,-0.177144,0.953064,-4.690000,-6.300000,-0.490000,26.47
1,3,3,-0.290360,-0.174704,0.956968,-9.380000,-8.260000,-1.470000,26.47
1,3,3,-0.275232,-0.188856,0.952576,-9.870000,-8.680000,-1.330000,26.53
1,3,3,-0.263032,-0.173728,0.952576,-10.710000,-9.170000,-0.770000,26.50
1,3,3,-0.248392,-0.190808,0.942816,-9.170000,-9.240000,-1.960000,26.50
1,3,4,-0.240584,-0.195688,0.955016,-9.100000,-8.050000,-2.240000,26.50
1,3,4,-0.294752,-0.204960,0.963312,-13.370000,-10.920000,-1.820000,26.51
1,3,4,-0.285480,-0.205936,0.963800,-15.960000,-14.280000,-2.170000,26.54
1,3,4,-0.272304,-0.214232,0.948184,-19.740000,-16.450001,-3.290000,26.50
1,3,4,-0.230824,-0.228872,0.942816,-13.510000,-15.330000,-3.990000,26.50
1,3,4,-0.223016,-0.219600,0.940376,-7.490000,-11.410000,-3.920000,26.54
1,3,4,-0.226432,-0.224968,0.940376,-5.530000,-7.350000,-2.520000,26.47
1,3,4,-0.248392,-0.224968,0.946232,-4.900000,-3.920000,-0.840000,26.47
1,3,4,-0.260104,-0.234240,0.955016,-2.870000,-5.250000,-0.210000,26.48
1,3,4,-0.242536,-0.223992,0.953064,-2.450000,-4.900000,-0.070000,26.50
1,3,4,-0.232776,-0.220088,0.958432,-4.130000,-5.110000,-0.420000,26.46
1,3,4,-0.236680,-0.232288,0.955016,-3.360000,-5.460000,-1.610000,26.50
1,3,4,-0.241560,-0.229848,0.951600,1.680000,-1.890000,1.400000,26.49
1,3,4,-0.246440,-0.236192,0.955504,-2.380000,-2.380000,-1.050000,26.52
1,3,4,-0.259616,-0.238144,0.957456,0.000000,-2.870000,0.000000,26.49
1,3,4,-0.225456,-0.220088,0.952576,0.630000,0.980000,0.700000,26.53
1,3,4,-0.238632,-0.233264,0.956480,-0.140000,0.140000,0.140000,26.52
1,3,4,-0.257664,-0.236192,0.951600,0.350000,-2.310000,-0.910000,26.52
1,3,4,-0.258640,-0.231800,0.956968,-0.210000,-3.430000,-1.260000,26.52
1,3,4,-0.247416,-0.231312,0.964776,0.140000,-2.030000,-0.070000,26.50
1,3,4,-0.238144,-0.231312,0.971120,1.610000,-0.210000,1.540000,26.50
1,3,4,-0.237656,-0.224480,0.961360,1.750000,-0.140000,2.800000,26.49
1,3,4,-0.231312,-0.223016,0.950136,-0.980000,-3.920000,-2.240000,26.50
1,3,4,-0.247416,-0.240584,0.947208,0.630000,-3.500000,-0.770000,26.51
1,3,4,-0.260104,-0.236192,0.947208,-0.280000,-2.450000,-0.280000,26.51
1,3,4,-0.257664,-0.239120,0.951112,-0.630000,-1.050000,0.840000,26.50
1,3,4,-0.249856,-0.229848,0.959896,-0.840000,-0.490000,1.400000,26.49
1,3,4,-0.241560,-0.232288,0.963312,-1.050000,-1.050000,1.050000,26.50
1,3,4,-0.230824,-0.232288,0.969656,0.490000,-1.750000,0.980000,26.50
1,3,4,-0.239120,-0.229848,0.947696,-0.490000,-2.310000,0.490000,26.49
1,3,4,-0.239120,-0.232776,0.950136,-0.490000,-2.520000,0.560000,26.53
1,3,4,-0.238144,-0.228872,0.954040,-4.830000,-2.730000,-0.140000,26.52
1,3,4,-0.249368,-0.242536,0.941352,-2.870000,-3.150000,-0.560000,26.52
1,3,4,-0.252296,-0.227896,0.957456,-4.480000,-3.360000,-0.630000,26.54
1,3,4,-0.246440,-0.236192,0.956968,-4.760000,-4.060000,0.700000,26.53
1,3,4,-0.238144,-0.231800,0.958920,-5.110000,-3.430000,0.280000,26.51
1,3,4,-0.241072,-0.216184,0.956480,-9.450000,-5.670000,-0.910000,26.51
1,3,4,-0.244976,-0.248392,0.949648,-3.500000,-4.970000,-1.400000,26.51
1,3,4,-0.249856,-0.249368,0.953064,-4.340000,-3.780000,-0.630000,26.51
1,3,4,-0.246928,-0.244488,0.950624,-5.530000,-3.080000,-0.490000,26.53
1,3,4,-0.241072,-0.229848,0.951600,-9.660000,-3.850000,-0.630000,26.53
1,3,4,-0.222040,-0.214720,0.949160,-13.020000,-5.600000,-1.190000,26.53
1,3,4,-0.228384,-0.217648,0.952088,-18.549999,-10.360000,-4.340000,26.51
1,3,4,-0.240096,-0.198616,0.940376,-37.450001,-14.840000,-6.790000,26.51
1,3,4,-0.261568,-0.262056,0.947696,-98.629997,-36.189999,-17.709999,26.50
1,3,4,-0.223992,-0.306464,0.946232,-104.370003,-42.490002,-18.340000,26.50
1,3,4,-0.171288,-0.261568,0.940864,-109.900002,-43.470001,-16.379999,26.48
1,3,4,-0.160552,-0.297680,0.947208,-116.900002,-40.459999,-12.670000,26.48
1,3,4,-0.142008,-0.373320,0.897920,-124.389999,-37.310001,-8.610000,26.52
1,3,4,-0.120536,-0.508008,0.854976,-111.019997,-31.080000,-8.820000,26.46
1,3,4,-0.081984,-0.586088,0.762256,-73.639999,-17.709999,-7.490000,26.50
1,3,4,-0.192272,-0.482632,0.874008,-23.100000,2.800000,-0.350000,26.49
1,3,5,-0.200568,-0.476776,0.885232,-28.910000,4.760000,1.330000,26.49
1,3,5,-0.183488,-0.488000,0.878888,-29.889999,4.620000,1.960000,26.49
1,3,5,-0.170312,-0.480192,0.879864,-32.480000,3.360000,1.890000,26.49
1,3,5,-0.154696,-0.471896,0.892064,-38.919998,3.640000,1.400000,26.49
1,3,5,-0.127368,-0.483120,0.885232,-46.340000,3.710000,0.980000,26.48
1,3,5,-0.130784,-0.508008,0.894992,-50.470001,2.730000,-0.280000,26.52
1,3,5,-0.168848,-0.563640,0.909632,-0.280000,-0.770000,2.660000,26.52
1,3,5,-0.158112,-0.552416,0.884256,-0.210000,-0.770000,3.920000,26.53
1,3,5,-0.156160,-0.525088,0.866200,-4.830000,1.260000,5.530000,26.53
1,3,5,-0.153720,-0.524112,0.842288,-8.890000,2.380000,6.300000,26.48
1,3,5,-0.202032,-0.554856,0.852048,-19.389999,-10.010000,-5.390000,26.48
1,3,5,-0.160552,-0.539240,0.851560,-29.260000,-13.300000,-5.250000,26.48
1,3,5,-0.131272,-0.545584,0.838384,-34.509998,-12.390000,-5.460000,26.48
1,3,5,-0.156160,-0.583648,0.800808,-42.139999,-14.490000,-12.180000,26.52
1,3,5,-0.157624,-0.610000,0.774944,-34.230000,-15.680000,-14.910000,26.50
1,3,5,-0.163480,-0.607072,0.782752,-29.049999,-17.010000,-16.170000,26.50
1,3,5,-0.157624,-0.601216,0.773968,-26.389999,-18.270000,-18.620001,26.50
1,3,5,-0.144448,-0.587552,0.762256,-19.320000,-18.969999,-18.270000,26.53
1,3,5,-0.111264,-0.573400,0.765672,-20.650000,-19.389999,-21.139999,26.55
1,3,5,-0.077592,-0.534848,0.753472,-8.470000,-21.700001,-23.799999,26.55
1,3,5,-0.041480,-0.548512,0.707112,10.290000,-21.139999,-22.120001,26.49
1,3,5,-0.107360,-0.522160,0.665144,-3.150000,-18.129999,-17.150000,26.52
1,3,5,-0.143960,-0.513376,0.631472,-33.950001,0.630000,-8.540000,26.52
1,3,5,-0.155184,-0.557784,0.642208,-53.759998,14.070000,3.360000,26.52
1,3,5,-0.152256,-0.607560,0.748104,-64.050003,26.950001,23.520000,26.52
1,3,5,-0.134688,-0.676368,0.837408,-53.060001,36.470001,37.869999,26.50
1,3,5,-0.124928,-0.717848,0.798368,-32.340000,34.720001,49.560001,26.49
1,3,5,-0.071248,-0.643184,0.782752,-22.330000,45.430000,50.049999,26.48
1,3,5,-0.105408,-0.691008,0.829600,-78.190002,43.470001,36.330002,26.48
1,3,5,-0.149328,-0.705160,0.945744,-111.370003,29.540001,21.840000,26.48
1,3,5,-0.118096,-0.578280,0.972096,-146.860001,1.330000,17.080000,26.50
1,3,5,-0.090768,-0.508496,0.958432,-166.250000,-33.389999,18.900000,26.50
1,3,5,-0.120536,-0.481656,0.917928,-218.190002,-52.990002,17.570000,26.52
1,3,5,-0.237656,-0.534360,0.887672,-347.130005,-90.510002,-17.500000,26.54
1,3,5,-0.020496,-0.462136,-0.055632,-520.940002,-219.869995,-144.899994,26.47
1,3,5,-0.003416,-1.036024,-0.075640,-488.880005,-267.260010,-165.690002,26.50
1,3,5,-0.058072,-1.804624,0.062464,-455.279999,-198.449997,-105.629997,26.50
1,3,5,-0.198128,-1.893440,-0.419680,-291.760010,-97.790001,-67.129997,26.52
1,3,5,-0.015128,-1.063352,-0.504104,-146.860001,-77.839996,-65.519997,26.48
1,3,5,0.062464,-1.000888,-0.524600,5.390000,-10.850000,-19.809999,26.47
1,3,5,0.048800,-0.972096,0.025376,55.020000,52.639999,6.720000,26.47
1,3,5,0.026840,-1.035048,-0.004392,55.160000,8.470000,11.340000,26.47
1,3,5,0.059536,-0.999424,0.114680,44.169998,6.580000,12.040000,26.49
1,3,5,0.054656,-0.975512,0.118584,15.470000,3.500000,12.320000,26.52
1,3,5,0.029280,-0.972096,0.107360,1.330000,-2.590000,10.780000,26.52
1,3,5,0.052216,-0.989664,0.080032,-14.560000,2.520000,12.390000,26.53
1,3,5,-0.001464,-1.051152,0.004392,-18.059999,-3.220000,7.280000,26.51
1,3,5,0.036600,-1.040904,0.003904,1.890000,-1.680000,-3.920000,26.49
1,3,5,0.047824,-1.032120,-0.001464,8.890000,-0.840000,-3.290000,26.45
1,3,5,0.051240,-1.029192,0.010248,19.389999,0.700000,-1.960000,26.45
1,3,5,0.047824,-1.024312,0.031232,23.450001,1.260000,-1.190000,26.49
1,3,5,0.064416,-0.997472,0.068808,17.639999,1.890000,2.100000,26.50
1,3,5,0.060512,-0.991128,0.097600,7.980000,0.140000,7.280000,26.50
1,3,6,0.023912,-1.018456,-0.014152,4.060000,-11.970000,8.890000,26.48
1,3,6,0.053680,-1.063840,0.003904,29.610001,-4.410000,9.450000,26.48
1,3,6,0.028792,-0.998936,0.118096,23.450001,6.230000,8.820000,26.49
1,3,6,0.010248,-0.980392,0.115168,12.040000,1.820000,7.280000,26.48
1,3,6,-0.001952,-0.976976,0.138592,-4.550000,-2.520000,3.570000,26.48
1,3,6,0.015616,-0.982344,0.124440,-14.700000,-2.240000,-1.050000,26.53
1,3,6,0.004392,-0.993080,0.088328,-20.790001,-3.500000,-7.140000,26.48
1,3,6,0.035136,-1.035048,0.018056,11.060000,-0.210000,-0.980000,26.50
1,3,6,0.046848,-1.006256,0.088328,4.760000,-0.210000,1.470000,26.50
1,3,6,0.036112,-1.010160,0.059048,-8.820000,-2.660000,0.000000,26.54
1,3,6,0.032208,-1.036024,0.093696,-7.770000,5.530000,0.490000,26.48
1,3,6,0.026352,-0.962336,-0.010248,-24.080000,-15.890000,-3.080000,26.48
1,3,6,0.031720,-1.030168,0.009272,-2.380000,-4.900000,-3.710000,26.45
1,3,6,0.041968,-1.035048,0.004880,5.670000,0.910000,-4.550000,26.48
1,3,6,0.075640,-0.972584,0.102968,-1.750000,5.390000,-0.280000,26.48
1,3,6,0.046360,-1.003328,0.052216,-14.560000,-2.660000,3.360000,26.46
1,3,6,0.040504,-1.010160,0.014640,3.010000,-1.400000,0.700000,26.51
1,3,6,0.039528,-1.016992,0.027816,6.160000,-1.190000,0.630000,26.50
1,3,6,0.042944,-1.020896,0.040504,7.840000,-0.910000,1.050000,26.45
1,3,6,0.038064,-1.004304,0.056608,6.090000,-0.700000,0.630000,26.45
1,3,6,0.038552,-1.004304,0.061488,3.150000,-1.820000,0.210000,26.54
1,3,6,-0.008784,-0.994056,0.105896,-7.910000,-12.530000,-9.240000,26.47
1,3,6,-0.076616,-0.874496,0.199104,-29.330000,-27.020000,-16.240000,26.47
1,3,6,-0.017568,-0.995032,0.151768,-70.769997,-3.150000,-35.630001,26.46
1,3,6,0.221064,-0.978440,-0.039528,-26.320000,-0.840000,1.330000,26.49
1,3,6,0.144936,-1.038464,-0.096136,-5.880000,4.270000,21.629999,26.52
1,3,6,0.069784,-0.987712,-0.053192,7.700000,9.100000,29.330000,26.52
1,3,6,0.064416,-0.996984,0.018056,9.380000,11.760000,24.920000,26.52
1,3,6,0.056120,-1.009184,0.027816,3.010000,17.080000,23.240000,26.50
1,3,6,0.004880,-1.014064,-0.018544,3.220000,11.900000,15.470000,26.47
1,3,6,-0.036600,-1.039440,-0.038552,8.120000,1.890000,5.040000,26.47
1,3,6,0.046848,-1.019432,0.010736,-0.280000,-4.550000,-18.549999,26.50
1,3,6,0.061488,-0.997960,0.023912,-3.990000,-3.780000,-16.799999,26.50
1,3,6,0.059048,-1.005280,0.002440,-7.980000,-4.130000,-14.350000,26.50
1,3,6,0.063440,-0.999424,-0.009760,-6.860000,-2.170000,-11.970000,26.50
1,3,6,0.112240,-1.006256,0.008784,-8.750000,1.960000,-0.140000,26.51
1,3,6,0.093208,-1.023336,-0.014640,-8.330000,2.940000,7.770000,26.50
1,3,6,0.085400,-1.038952,-0.004392,-7.910000,1.890000,13.510000,26.46
1,3,6,0.019520,-1.001376,-0.036600,-14.000000,-1.610000,-7.350000,26.52
1,3,6,0.025376,-1.013576,-0.045384,-7.910000,-4.130000,-15.050000,26.52
1,3,6,0.042456,-1.031632,-0.037088,-5.250000,-5.460000,-20.650000,26.45
1,3,6,0.062952,-1.035536,-0.025376,-4.480000,-5.110000,-22.750000,26.50
1,3,6,0.073200,-0.999912,-0.009272,-6.510000,-0.140000,-21.000000,26.50
1,3,6,0.082472,-1.004792,-0.013176,-8.820000,5.320000,-17.990000,26.48
1,3,6,0.102480,-1.015040,-0.018056,-10.220000,8.890000,-17.430000,26.50
1,3,6,0.052216,-1.017968,-0.065880,-0.350000,9.100000,-12.320000,26.46
1,3,6,0.063928,-1.025288,-0.044408,3.570000,7.980000,-11.970000,26.48
1,3,6,0.099064,-1.037976,-0.000976,0.630000,5.810000,-9.240000,26.48
1,3,6,0.099552,-0.993568,-0.016104,-3.920000,5.180000,-7.910000,26.53
1,3,6,0.116632,-1.005280,-0.053192,2.590000,3.640000,-4.270000,26.53
1,3,6,0.123464,-0.991128,-0.051240,3.990000,2.870000,0.910000,26.52
1,3,6,0.100528,-0.969656,-0.009760,0.210000,2.310000,1.470000,26.49
1,3,6,0.079544,-1.067256,-0.014152,2.310000,-4.830000,-5.530000,26.47
1,3,7,0.076128,-1.064328,-0.016592,5.600000,-8.330000,-12.530000,26.48
1,3,7,0.118096,-1.068720,-0.002928,19.040001,-8.890000,-17.010000,26.48
1,3,7,0.147376,-1.044320,-0.018056,29.469999,-8.680000,-17.080000,26.55
1,3,7,0.174704,-0.967216,-0.019032,30.170000,-5.950000,-13.580000,26.52
1,3,7,0.167384,-1.027728,0.021472,-4.060000,-2.520000,-4.900000,26.48
